Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),MAINZONE:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 02/16  20:00:00,1.325,1.45,17.806296811501554,0.03524743343323192,2860089.145008439,0.0,490.5355114052633,0.0000028464400162201137,1673115.987456594,6214.501939025292,6214.501939025292,15.436001431373189,12429.003878050584 
 02/16  21:00:00,0.925,1.1125,17.547507480272365,0.03528169729251422,2960277.4087605383,0.0,445.2048630180413,0.0000014229872869778276,1689955.8802006054,1664.6426320319763,1664.6426320319763,15.14512927052636,3329.2852640639526 
 02/16  22:00:00,0.9374999999999999,0.8125,17.474350438897304,0.0352536972034526,2971264.320844232,0.0,424.60668202515654,7.745279203555334e-7,1671507.2531546662,969.8709570231058,969.8709570231058,14.996698252000769,1939.7419140462116 
 02/16  23:00:00,0.5875,0.44999999999999996,17.583361706265524,0.03527422655282484,3002535.510886679,0.0,413.8623022510073,4.363360270671014e-7,1721923.1133970765,777.6179332318078,777.6179332318078,15.071696532171586,1555.2358664636156 
 02/16  24:00:00,0.4,0.1125,17.4021123244635,0.03527218530224736,3033554.310091938,0.0,407.9851690619415,2.5134470522678115e-7,1728932.5114778676,702.9812633974202,702.9812633974202,14.945318817429948,1405.9625267948404 
 02/17  01:00:00,-0.4125,0.0,17.21234450577453,0.035365900407600265,3022860.035832383,0.0,404.68404437761205,1.4743704921538226e-7,1786293.9658290595,668.1298763146153,668.1298763146153,14.622319943124571,1336.2597526292307 
 02/17  02:00:00,-0.27499999999999997,0.0,17.298570979800544,0.03532881850382074,3012219.0753893596,0.0,402.7668914068985,8.709189569627724e-8,1776446.4404226982,649.8722744382155,649.8722744382155,14.679925921599864,1299.744548876431 
 02/17  03:00:00,0.22499999999999998,0.0,17.42228378289046,0.03523964761212159,3019167.3579748087,0.0,401.6301208593069,5.131040397880899e-8,1739861.97182269,639.5879645339716,639.5879645339716,14.872154868874066,1279.1759290679431 
 02/17  04:00:00,0.2375,0.0,17.43119979888151,0.035226084636961384,3028669.0207172954,0.0,400.9630526374815,3.0313470071789555e-8,1742126.9671139342,633.7074076023378,633.7074076023378,14.905670449066491,1267.4148152046755 
 02/17  05:00:00,0.075,0.0,17.38055180924467,0.03524017097943365,3032212.603314506,0.0,400.57031490940824,1.7951483922052433e-8,1754250.9967717193,630.3055456065873,630.3055456065873,14.847195168375988,1260.6110912131746 
 02/17  06:00:00,0.25,0.0,17.374506684208946,0.035205570286989014,3024702.8303997526,0.0,400.3382160827738,1.0645838767208633e-8,1733325.1569480833,628.3153844516415,628.3153844516415,14.846063203584375,1256.630768903283 
 02/17  07:00:00,0.4,0.43749999999999994,17.407663760359885,0.035185220312988597,3028776.0918158293,0.0,400.2006159785757,6.314677127494958e-9,1722845.523531286,627.1423485907785,627.1423485907785,14.90689923815324,1254.284697181557 
 02/17  08:00:00,0.3375,1.075,17.38062099517403,0.035201447500150834,3031269.336164641,0.0,400.1190850821671,3.748374630602712e-9,1727294.8125866584,626.449335711807,626.449335711807,14.881287870537891,1252.898671423614 
 02/17  09:00:00,0.3,1.7375,17.36642988845732,0.03521414764829741,3028772.5909368196,0.0,400.0707390967605,2.2266150458380655e-9,1728921.2992786684,626.0393327552661,626.0393327552661,14.856757678241621,1252.0786655105321 
 02/17  10:00:00,0.175,1.5624999999999998,19.408306503540466,0.03524583782968649,2133960.393172853,0.0,502.0207740499319,1.5152349750556726e-9,1923977.0233781699,766.5016389104628,766.5016389104628,16.357894924079186,6240333.003277821 
 02/17  11:00:00,0.5375000000000001,0.925,19.99999997121458,0.03521088469995573,1506125.4703387595,0.0,684.5102229042268,8.105403100122821e-10,1971797.5773185508,2451.81774224638,2451.81774224638,17.120198981402744,7593703.635484492 
 02/17  12:00:00,0.675,0.26249999999999996,19.999999999999954,0.035208439321262275,1191059.749351697,0.0,769.4139196769331,3.229932500503501e-10,1957888.3180468678,5462.087282549902,5462.087282549902,17.163276585663372,7599724.174565099 
 02/17  13:00:00,0.7250000000000001,0.0,20.0,0.03520972705130256,970509.5840906745,0.0,789.09789208089,1.2106872999720052e-10,1952716.8354958647,6613.305570022032,6613.305570022032,17.178571202718715,7602026.611140044 
 02/17  14:00:00,0.8,0.0,18.377845502763464,0.03520053879899643,2964753.1928314334,0.0,674.4146819194743,5.5293621939653265e-11,1804790.566305188,3735.0337058472505,3735.0337058472505,15.991712801772294,226350.06741169453 
 02/17  15:00:00,0.8625,0.0,19.628416437745056,0.03519384439380655,1390510.4140168855,3194.507122388037,673.7319350530896,2.9721984914458517e-11,1885489.3445295864,2613.359773278305,2613.359773278305,16.72317942158936,6244026.7195465565 
 02/17  16:00:00,0.9625,0.0,19.99999999999868,0.03518105454076176,848149.4735081983,0.0,750.7665043068844,74911.26002691,1928651.7366097206,10368.320362253247,10368.320362253247,17.235217235296126,7609536.640724506 
 02/17  17:00:00,0.8125,0.0,20.0,0.03520119093526954,818209.6928315067,0.0,757.9221628218784,78118.3707300458,1943814.9942605975,12496.024591999203,12496.024591999203,17.22601280377334,7613792.049183998 
 02/17  18:00:00,0.7,0.0,20.0,0.03521683335928711,909143.0155672126,0.0,760.0904392382326,24619.176800391087,1955173.121647224,12496.024591999203,12496.024591999203,17.20922533306635,7613792.049183998 
 02/17  19:00:00,0.7625,0.1875,18.294180817017605,0.03519650953271193,2877243.1860573296,0.0,669.8494547451733,12065.778321244721,1802308.8576303222,12496.024591999203,12496.024591999203,15.985643787619411,24992.049183998406 
 02/17  20:00:00,0.3,0.5499999999999999,17.497581254629267,0.03524236940222293,2803530.523182996,0.0,529.8511034350589,5778.567210340463,1753842.6600181432,12496.024591999203,12496.024591999203,15.114281310137423,24992.049183998406 
 02/17  21:00:00,0.0625,0.8875,17.286492899109838,0.03525451892870146,2771585.675190349,0.0,455.05193823814426,2450.5591678888204,1748731.0670482118,12496.024591999203,12496.024591999203,14.829468828361055,24992.049183998406 
 02/17  22:00:00,0.16250000000000003,1.1875,17.231986162937194,0.035212153532365106,2767502.977225023,0.0,423.78882793624183,1058.907487968895,1731784.6976965307,12496.024591999203,12496.024591999203,14.784221465191258,24992.049183998406 
 02/17  23:00:00,0.2,1.55,17.197982994013806,0.035175425588900244,2767439.076066654,0.0,410.28287185486,457.7199643410587,1724256.748153885,12496.024591999203,12496.024591999203,14.758246758186342,24992.049183998406 
 02/17  24:00:00,0.2,1.8875,17.16764107214302,0.03514431558117051,2768147.550298218,0.0,404.4474228768315,197.96746937566203,1721229.5216412547,12496.024591999203,12496.024591999203,14.732779348065929,24992.049183998406 
 02/18  01:00:00,0.2625,2.125,17.14384591339898,0.035092134919321984,2768113.2795299557,0.0,401.924854090716,85.68074253400599,1712164.4348720014,12496.024591999203,12496.024591999203,14.718720602586767,24992.049183998406 
 02/18  02:00:00,0.36250000000000004,2.2625,17.13598990552595,0.03502748244776609,2768708.824878392,0.0,400.8328435077909,37.07223861587903,1701005.1062397603,12496.024591999203,12496.024591999203,14.724323580154831,24992.049183998406 
 02/18  03:00:00,0.5874999999999999,2.425,17.094588277145228,0.03494489747859909,2786161.001069307,0.0,400.35999736261374,16.02450881002475,1677179.6609383607,12496.024591999203,12496.024591999203,14.747880970870028,24992.049183998406 
 02/18  04:00:00,0.7625,2.625,16.967085993738927,0.03486796695025361,2784367.0114511712,0.0,400.15684467423216,6.981603547844933,1645003.2943273706,12496.024591999203,12496.024591999203,14.651161505413919,24992.049183998406 
 02/18  05:00:00,0.9875000000000002,2.7625,16.97233098886941,0.034784736584873174,2780011.122107564,0.0,400.0686639705761,3.0564290622501797,1621044.6150606973,12496.024591999203,12496.024591999203,14.673246348498646,24992.049183998406 
 02/18  06:00:00,0.7875000000000001,2.925,16.944301887564194,0.03476297688527902,2788137.782577048,0.0,400.02998368600487,1.3346593348649298,1640943.011559152,12496.024591999203,12496.024591999203,14.641268607811277,24992.049183998406 
 02/18  07:00:00,0.4125,3.1875,16.84634228195422,0.03477241118888313,2784281.7185569834,0.0,400.01314489755015,0.5851168604878293,1668961.2629409318,12496.024591999203,12496.024591999203,14.503622673414231,24992.049183998406 
 02/18  08:00:00,1.05,3.55,16.888364541153752,0.03464124969325859,2768068.426651121,0.0,400.00578684674434,0.2575890444348684,1602919.8314684443,12496.024591999203,12496.024591999203,14.583066497384046,24992.049183998406 
 02/18  09:00:00,2.5,3.8875,17.39393956497543,0.03439457385762489,2736258.671500977,0.0,400.0025005659549,0.11130731870209518,1495051.675333796,12496.024591999203,12496.024591999203,15.11908556097055,24992.049183998406 
 02/18  10:00:00,3.2875,3.8125,19.55875660990851,0.03427490223943834,1152527.3912669753,14901.524907156792,509.5463017839637,0.055745929985373255,1633697.3237718928,12496.024591999203,12496.024591999203,17.064693398520483,6263792.049183998 
 02/18  11:00:00,4.3375,3.45,20.05285095124737,0.034139016269447105,49859.00646555118,180741.43105924103,671.7640422004997,0.019293461532824838,1592110.5840388387,12496.024591999203,12496.024591999203,17.76486450205458,7613792.049183998 
 02/18  12:00:00,5.7749999999999995,3.1125,20.49568236976417,0.03394874710497442,0.0,266230.51260731014,733.310174082729,0.00607333387231795,1482623.876030723,12496.024591999203,12496.024591999203,18.281068240287723,7613792.049183998 
 02/18  13:00:00,6.2375,3.125,20.89112829546317,0.03389808141299512,0.0,259365.55205386018,752.9356605794694,0.001938423979746971,1480963.4226825174,12496.024591999203,12496.024591999203,18.73086249651344,7613792.049183998 
 02/18  14:00:00,6.137499999999999,3.2625,19.98327022353503,0.03392781854172542,2605381.579507193,11636.231539823924,660.1450289518185,0.0009022232400467377,1413249.4300609995,12496.024591999203,12496.024591999203,18.069064280133695,243872.04918399846 
 02/18  15:00:00,6.0375,3.425,20.702490562366265,0.03395742992659177,263352.78572832554,210137.50163103093,646.0068534236938,0.0003967752091150231,1471018.65010001,12496.024591999203,12496.024591999203,18.457345506107824,6263792.049183998 
 02/18  16:00:00,5.9375,3.625,20.9620236104634,0.03398691673534436,0.0,251510.1441192551,727.9765747516021,76056.74570015376,1531190.9418965327,12496.024591999203,12496.024591999203,18.86616269285252,7613792.049183998 
 02/18  17:00:00,5.8375,3.7625,20.76410888296178,0.03401649816992269,0.0,250590.39415177132,751.1472450196702,78894.5377187576,1519562.8444677386,12496.024591999203,12496.024591999203,18.673730786047173,7613792.049183998 
 02/18  18:00:00,5.7375,3.925,20.433099041043885,0.03404787173587366,0.0,242279.95066973014,758.9567103168899,23558.76439197091,1499406.1566124354,12496.024591999203,12496.024591999203,18.410491662381737,7613792.049183998 
 02/18  19:00:00,5.512500000000001,3.8125,19.20633017017395,0.03408744570585755,2882255.939260141,0.0,655.3281553063204,11203.99799778616,1407473.081609841,12496.024591999203,12496.024591999203,17.416344829591477,24992.049183998406 
 02/18  20:00:00,5.15,3.45,18.840493307009776,0.03414180770684372,2839530.2776747723,0.0,506.7394437362061,4746.964843300982,1392821.3316673555,12496.024591999203,12496.024591999203,16.930986965485708,24992.049183998406 
 02/18  21:00:00,4.8125,3.1125,18.58213950525023,0.03419420940710869,2848628.574444401,0.0,442.45915122261135,1886.528402422579,1403873.3254642917,12496.024591999203,12496.024591999203,16.686679596438207,24992.049183998406 
 02/18  22:00:00,4.7,3.1875,18.43591956667504,0.03420917695344768,2821553.322355021,0.0,417.22078914380097,765.1944563272165,1391791.6413848023,12496.024591999203,12496.024591999203,16.472991748467464,24992.049183998406 
 02/18  23:00:00,4.6375,3.55,18.472484638802,0.03421318059271872,2825590.6804913925,0.0,406.9736056151108,309.8664738703015,1403628.738677283,12496.024591999203,12496.024591999203,16.510055253413952,24992.049183998406 
 02/18  24:00:00,4.6,3.8875,18.335845691842387,0.03421354102167998,2839491.033681501,0.0,402.83566272787334,126.00038303722636,1397130.0906444462,12496.024591999203,12496.024591999203,16.418250291320867,24992.049183998406 
 02/19  01:00:00,3.5375,3.8125,18.134848465187794,0.03436254963885513,2823474.0252017295,0.0,401.1635458491071,51.70121965973607,1483524.9771923823,12496.024591999203,12496.024591999203,16.086082776680595,24992.049183998406 
 02/19  02:00:00,2.9625,3.45,18.04959636681398,0.03444817855324782,2803027.6096702195,0.0,400.4800676339887,21.33141742107192,1529499.832780672,12496.024591999203,12496.024591999203,15.899152688963202,24992.049183998406 
 02/19  03:00:00,3.0,3.1125,18.028666768973377,0.03445048633406821,2802448.9554252783,0.0,400.1984046820149,8.815951734514844,1523190.3511216464,12496.024591999203,12496.024591999203,15.883099136818785,24992.049183998406 
 02/19  04:00:00,3.3749999999999996,2.8125,18.05391764616785,0.03440788584096997,2800401.007865711,0.0,400.08197615684895,3.6425442928945,1485679.9142754222,12496.024591999203,12496.024591999203,15.940696612562245,24992.049183998406 
 02/19  05:00:00,3.4124999999999996,2.45,18.087511525996767,0.03441196140705699,2808479.705930505,0.0,400.0338002091642,1.5018849836621921,1487737.856502813,12496.024591999203,12496.024591999203,15.994129158796241,24992.049183998406 
 02/19  06:00:00,2.8,2.1125,17.983543684252297,0.034504093775985484,2811120.392961119,0.0,400.0139788037032,0.621136847683929,1542405.0325450506,12496.024591999203,12496.024591999203,15.84177608022537,24992.049183998406 
 02/19  07:00:00,2.5625,2.1875,17.875334777081704,0.03454700866425824,2799691.375824785,0.0,400.0058050486851,0.25794264784399346,1553048.362168538,12496.024591999203,12496.024591999203,15.692671075459227,24992.049183998406 
 02/19  08:00:00,2.0375,2.5500000000000003,17.801607032355,0.03463040114759654,2796846.629105079,0.0,400.0024187167852,0.10747372602869393,1600200.4529572048,12496.024591999203,12496.024591999203,15.563357277425741,24992.049183998406 
 02/19  09:00:00,1.7,2.8875,17.83386412315807,0.03468723551358578,2768084.643614815,0.0,400.0010093201318,0.044848324526416766,1631776.5892102534,12496.024591999203,12496.024591999203,15.489434276154908,24992.049183998406 
 02/19  10:00:00,1.7625,3.1875,19.609659759509746,0.034691272137656284,1051970.0001669403,31466.41530020109,509.9044103207709,0.02230703063847574,1791817.1042369097,12496.024591999203,12496.024591999203,16.89476222598507,6263792.049183998 
 02/19  11:00:00,3.3625,3.55,20.024413132832592,0.034483199415701986,50757.73952745397,163194.933872352,671.9192581278361,0.007714499010787646,1687139.3942304174,12496.024591999203,12496.024591999203,17.610345094633978,7613792.049183998 
 02/19  12:00:00,3.6125,3.8875,20.197252895948637,0.03446387584929177,0.0,289314.47479193733,733.4476960393617,0.002433228556603511,1678043.990529181,12496.024591999203,12496.024591999203,17.786520082928085,7613792.049183998 
 02/19  13:00:00,3.325,3.8125,20.276925648077796,0.03450387940932196,0.0,294241.2520254982,752.7181724414168,0.0007755099801414021,1715622.368448243,12496.024591999203,12496.024591999203,17.820873728784573,7613792.049183998 
 02/19  14:00:00,3.5875000000000004,3.45,19.24814904196648,0.03445704050855117,2847819.442614259,0.0,632.5333329733329,0.0003180943578422745,1606818.4112925984,12496.024591999203,12496.024591999203,17.173145380099527,243872.04918399846 
 02/19  15:00:00,3.825,3.1125,20.08409820178073,0.03441469256166848,636290.8409248153,206227.8653279289,628.6725880085829,0.0001471978267972324,1629375.2289790781,12496.024591999203,12496.024591999203,17.60293453392436,6263792.049183998 
 02/19  16:00:00,3.8374999999999995,2.8125,20.285806218461598,0.034410143292187445,0.0,282647.6425192489,715.2076345618669,0.00005242750706735966,1666615.7589940107,12496.024591999203,12496.024591999203,17.930096664308127,7613792.049183998 
 02/19  17:00:00,3.675,2.45,20.234573141270403,0.034432944986309715,0.0,283740.02449914516,747.1546977822733,0.000016416859842954497,1678080.8215290278,12496.024591999203,12496.024591999203,17.864903697088536,7613792.049183998 
 02/19  18:00:00,3.5375,2.1125,20.130452850080705,0.034454301817733665,0.0,275370.20155578374,757.9345892767942,0.000005249212298980758,1683001.6262977696,11686.823126804891,11686.823126804891,17.765844999494043,7612173.64625361 
 02/19  19:00:00,3.3125,2.1875,18.984385995765916,0.034484953892066655,2947359.9535618294,0.0,668.7980830571798,0.0000026252270362695794,1608369.3731433032,3889.0293744804526,3889.0293744804526,16.864492715135846,7778.058748960905 
 02/19  20:00:00,2.575,2.5500000000000003,18.507466380874042,0.034585399828989054,2963731.6440741173,0.0,536.4362957206845,0.0000013505725311913081,1619589.5898809703,1598.20968925633,1598.20968925633,16.20427657994538,3196.41937851266 
 02/19  21:00:00,2.0124999999999997,2.8875,18.314423851044452,0.03466189316768134,2995478.739727521,0.0,471.96802872494624,7.118875187406554e-7,1654404.8602381323,931.6099273163431,931.6099273163431,15.931457329341997,1863.2198546326863 
 02/19  22:00:00,2.0875,3.0,18.2430987793863,0.034665356535671404,3007931.638285651,0.0,439.76305526376086,3.9333923471894645e-7,1636588.615018292,759.6294592135223,759.6294592135223,15.858838936997396,1519.2589184270446 
 02/19  23:00:00,1.45,3.0,18.13277842172324,0.03477653334569189,3029046.991912887,0.0,422.44476140672816,2.2202496020589665e-7,1694151.9351759357,693.1983985003287,693.1983985003287,15.71267107861596,1386.3967970006574 
 02/19  24:00:00,0.9374999999999999,3.0,17.946065156822357,0.03487218108648766,3029165.5866541495,0.0,412.8685186248743,1.2729618660990977e-7,1724634.4683824615,662.1440733987208,662.1440733987208,15.46357692311124,1324.2881467974416 
 02/20  01:00:00,0.9,2.8125,17.8778451811941,0.03489312073934907,3028137.9481807537,0.0,407.43714454083135,7.356869616437031e-8,1719801.2942163271,646.0431366967816,646.0431366967816,15.388399764677288,1292.0862733935633 
 02/20  02:00:00,0.525,2.45,17.782021331289744,0.034955070274431344,3035222.9326396585,0.0,404.3155662024592,4.2689849176793314e-8,1750028.9871011763,637.2041751695335,637.2041751695335,15.270157563199874,1274.408350339067 
 02/20  03:00:00,-0.075,2.1125,17.62436384033116,0.03504854650333909,3037311.5991554786,0.0,402.5217347861787,2.4945157283010043e-8,1794919.583424097,632.2401098824719,632.2401098824719,15.050651864933549,1264.4802197649437 
 02/20  04:00:00,-0.48749999999999993,2.1875,17.50228137890022,0.03510973419499416,3034148.0205369205,0.0,401.4870813280629,1.4710300950152709e-8,1822794.446249784,629.4237705183415,629.4237705183415,14.875106172421876,1258.847541036683 
 02/20  05:00:00,-0.7250000000000001,2.5500000000000003,17.4214594939017,0.03514240263511774,3032159.034936814,0.0,400.8813764937937,8.718631072440746e-9,1837736.5476283627,627.7925324068287,627.7925324068287,14.764995205870488,1255.5850648136575 
 02/20  06:00:00,-0.9875000000000002,2.8875,17.347392221040806,0.035178371260279326,3032630.714790758,0.0,400.5240730936032,5.184163623938979e-9,1856758.4380331398,626.8357770439563,626.8357770439563,14.664122354058524,1253.6715540879127 
 02/20  07:00:00,-1.1624999999999999,3.1875,17.288491301781622,0.03520516121381301,3029651.9671472404,0.0,400.3125043005273,3.0913119694423943e-9,1867378.9970288181,626.2712183502942,626.2712183502942,14.580177885577333,1252.5424367005885 
 02/20  08:00:00,-1.2625,3.55,17.273022270690824,0.03522333610165473,3025245.701771022,0.0,400.18659850402895,1.8458440028233289e-9,1874403.8064594604,625.9362191673393,625.9362191673393,14.540897819138264,1251.8724383346787 
 02/20  09:00:00,-1.3624999999999998,3.8875,17.37740440811973,0.03524148335613085,3012977.8606485194,0.0,400.111214063226,1.1001364276928633e-9,1891079.0749796722,625.7361733933699,625.7361733933699,14.582684807082092,1251.4723467867398 
 02/20  10:00:00,-0.7124999999999999,4.4375,19.484035638852006,0.03516147384275593,1425002.609480347,5522.745441480756,502.75802595634013,7.465445372288683e-10,2019774.0220388793,769.2099668918528,769.2099668918528,16.304134161033907,6240338.419933784 
 02/20  11:00:00,0.7000000000000001,5.075,20.00022595077096,0.03498105749096152,117557.6120382503,70417.17997790605,688.7645820058435,3.8983536951964745e-10,1951629.6949714683,2525.116092771501,2525.116092771501,17.14521321742518,7593850.2321855435 
 02/20  12:00:00,1.3,5.7375,20.071470850612183,0.03491246458714789,0.0,246603.30289947265,773.0762852007265,1.4647869913080685e-10,1894475.5648063654,5627.83344836668,5627.83344836668,17.291762636823563,7600055.6668967325 
 02/20  13:00:00,1.8625,5.812499999999999,20.28852629194143,0.03483257123284922,0.0,260568.17102417647,790.5369995994167,5.198146969177563e-11,1856300.0414458637,6693.759220936751,6693.759220936751,17.54046865231054,7602187.518441873 
 02/20  14:00:00,2.5125,5.45,19.39968854299937,0.03473277185066977,2901735.4878975814,0.0,670.6036066644729,2.3484271439757602e-11,1725459.8454492677,3782.8308959287256,3782.8308959287256,17.067575220005374,226445.6617918575 
 02/20  15:00:00,2.575,5.1125,20.197445543611813,0.034711558603689685,596967.9376169206,132406.93400154443,673.9075291964812,1.2610685849563913e-11,1767124.2305018457,2524.970043127955,2524.970043127955,17.471021673604646,6243849.940086256 
 02/20  16:00:00,2.6875,5.0,20.303196386949892,0.03466866058456612,0.0,275576.71595238644,753.7202656719601,76668.8360593504,1784618.357821543,10391.28029289439,10391.28029289439,17.776424250849537,7609582.560585788 
 02/20  17:00:00,2.175,5.0,20.182002668858154,0.03470231280362699,0.0,306521.03636777226,759.3508938461056,79021.7528069562,1825906.1258470407,12496.024591999203,12496.024591999203,17.618687271189273,7613792.049183998 
 02/20  18:00:00,2.05,5.0,20.05346938200502,0.03468074404622583,0.0,307652.72940099216,760.8238952496548,23517.7509200563,1825131.773331687,12496.024591999203,12496.024591999203,17.47859218223973,7613792.049183998 
 02/20  19:00:00,1.8250000000000002,4.8125,18.702331114468866,0.03466251981071286,2847280.655586205,0.0,647.971272222645,10486.049570510439,1729727.818465922,12496.024591999203,12496.024591999203,16.444583568778132,24992.049183998406 
 02/20  20:00:00,1.2875,4.45,18.15066609230977,0.03468125244452861,2791894.9552632677,0.0,519.8767270009087,5024.443243482833,1715984.0583980107,12496.024591999203,12496.024591999203,15.785726874317875,24992.049183998406 
 02/20  21:00:00,0.975,4.1125,17.966248115441847,0.03466739601585386,2776697.160277499,0.0,448.5429209453788,2035.8445411572877,1725964.7316107803,12496.024591999203,12496.024591999203,15.54907089229084,24992.049183998406 
 02/20  22:00:00,0.7749999999999999,4.1875,17.867378784185252,0.0346238874101613,2770964.2470257576,0.0,420.1570443568259,845.3255524712729,1735592.319843632,12496.024591999203,12496.024591999203,15.425812347277752,24992.049183998406 
 02/20  23:00:00,0.575,4.55,17.690063281541256,0.034573697315285916,2787012.96286383,0.0,408.41516093107,352.9077677593299,1742131.7500645334,12496.024591999203,12496.024591999203,15.280323148126826,24992.049183998406 
 02/20  24:00:00,0.5,4.8875,17.53853338680159,0.0345052473563585,2769807.6935450835,0.0,403.569172921821,149.68085778095116,1729670.7316346327,12496.024591999203,12496.024591999203,15.099406035157983,24992.049183998406 
 02/21  01:00:00,1.375,4.875,17.599581032174044,0.03434212636928336,2763293.157820974,0.0,401.5182522621054,63.67113895651064,1642371.193810024,12496.024591999203,12496.024591999203,15.236868041389144,24992.049183998406 
 02/21  02:00:00,2.4000000000000004,4.7375,17.833199168743512,0.034184542932695725,2765003.328926754,0.0,400.6373746784201,26.729663233118863,1558668.048554778,12496.024591999203,12496.024591999203,15.556094879556998,24992.049183998406 
 02/21  03:00:00,2.8875,4.575,18.10695399930066,0.034102599040998896,2783206.6486465298,0.0,400.2614266222271,10.963481621460627,1540970.10360346,12496.024591999203,12496.024591999203,15.894513997536809,24992.049183998406 
 02/21  04:00:00,2.875,4.375,18.121373978470995,0.0340898882035635,2799918.4515226604,0.0,400.10686114150843,4.4814493297966225,1548455.2414632924,12496.024591999203,12496.024591999203,15.947055948988568,24992.049183998406 
 02/21  05:00:00,3.175,4.2375,18.130114900524905,0.034033653486271645,2795209.6177442027,0.0,400.04378031732546,1.8360207552239567,1515956.026683845,12496.024591999203,12496.024591999203,15.97502967525124,24992.049183998406 
 02/21  06:00:00,3.775,4.075,18.231009809951683,0.03393618782859989,2802315.9152731854,0.0,400.01790608734757,0.7509298703923936,1464936.7752600694,12496.024591999203,12496.024591999203,16.14590657223789,24992.049183998406 
 02/21  07:00:00,4.0,4.0,18.26203339478973,0.033905099712826986,2815636.4418367604,0.0,400.0073189494626,0.30693571770337524,1448126.0011144448,12496.024591999203,12496.024591999203,16.230204290732132,24992.049183998406 
 02/21  08:00:00,4.0625,4.0,18.252106289135725,0.03390513902527758,2813632.1939267633,0.0,400.00299616927697,0.12565073335329993,1439709.3017293843,12496.024591999203,12496.024591999203,16.22299372026772,24992.049183998406 
 02/21  09:00:00,4.1,4.0,18.308284997288663,0.03390677030308019,2808532.7909621494,0.0,400.0012250051087,0.05137319557631072,1440157.6112579575,12496.024591999203,12496.024591999203,16.26445910198927,24992.049183998406 
 02/21  10:00:00,3.7874999999999996,4.1875,18.414057530187566,0.03395719165516428,2797198.138066882,0.0,400.0004984272614,0.020902607664259814,1480980.0629023167,12496.024591999203,12496.024591999203,16.29744801595972,24992.049183998406 
 02/21  11:00:00,4.475,4.55,18.724887057665185,0.033870344438399695,2780112.6750395405,0.0,400.0002002724815,0.008398852609869868,1434765.7374525932,12496.024591999203,12496.024591999203,16.59579352964189,24992.049183998406 
 02/21  12:00:00,5.25,4.8875,19.151145661414755,0.03377200297894209,2796371.8696202356,0.0,400.00007831908806,0.0032844775911519512,1402071.4104042053,12496.024591999203,12496.024591999203,17.094450663423405,24992.049183998406 
 02/21  13:00:00,5.3375,5.0,19.40612240176245,0.03377000975838029,2805230.3329946687,0.0,400.00002991544113,0.0012545676640990946,1423091.0291132042,12496.024591999203,12496.024591999203,17.357626420341184,24992.049183998406 
 02/21  14:00:00,5.3,5.0,19.510323132842366,0.03378819462379202,2812601.9917470263,0.0,400.0000112824975,0.0004731555316614132,1441320.300820156,12496.024591999203,12496.024591999203,17.472622068591363,24992.049183998406 
 02/21  15:00:00,5.2375,5.0,19.483254235378187,0.03381091002281891,2816590.5563209383,0.0,400.000004246877,0.00017810182227417394,1446718.616802029,12496.024591999203,12496.024591999203,17.455801634428628,24992.049183998406 
 02/21  16:00:00,5.2,5.0,19.487796788218674,0.03383005748775149,2815034.2157950546,0.0,400.0000016013797,69705.06569859179,1450624.0783430072,12496.024591999203,12496.024591999203,17.4512994289774,24992.049183998406 
 02/21  17:00:00,5.2,5.0,19.371772009747122,0.03384232880760154,2830158.28569217,0.0,400.00000060572125,75587.28888835768,1443914.304415947,12496.024591999203,12496.024591999203,17.39435429787272,24992.049183998406 
 02/21  18:00:00,5.1375,5.0,19.030057251716208,0.03386391141110967,2845530.6435363404,0.0,400.0000002334712,27871.503387274846,1418867.0844623244,12496.024591999203,12496.024591999203,17.122066197730174,24992.049183998406 
 02/21  19:00:00,4.6625,5.0,18.80765216447199,0.03396143631190986,2831050.181096978,0.0,400.0000000918065,11006.277152810037,1440384.0231686097,12496.024591999203,12496.024591999203,16.83041288528034,24992.049183998406 
 02/21  20:00:00,3.3375000000000004,5.0,18.542215324857644,0.03418553026651757,2823132.23350868,0.0,400.0000000365476,4379.844784287412,1550150.5636481368,12496.024591999203,12496.024591999203,16.433032740629287,24992.049183998406 
 02/21  21:00:00,2.825,5.0,18.248223874440097,0.03429834165531913,2814654.172398896,0.0,400.0000000148074,1774.5582207348903,1570216.484632444,12496.024591999203,12496.024591999203,16.091631988445535,24992.049183998406 
 02/21  22:00:00,2.4,5.125,18.10022021437974,0.03437231745546238,2793345.1515368028,0.0,400.0000000060559,725.7281519712483,1593222.4023472127,12496.024591999203,12496.024591999203,15.861511767995404,24992.049183998406 
