Hour,T_out_C,T_in_C,CO2_ppm
2153,13.062500000000002,18.0,901.4610207625722
2154,12.4125,17.79045871917654,746.9435378504968
2155,11.5625,17.660977335663016,550.0341147460726
2156,11.1125,17.58577175713769,466.2017178754808
2157,10.5,17.52708414734225,429.22343858977007
2158,9.7625,17.474102305920518,412.901541772956
2159,9.125,17.424459715330034,405.6996526821402
2160,8.5875,17.370286825447675,402.5186730386286
2161,8.275,17.305020461747343,401.1113707949465
2162,8.012500000000001,17.219939452104697,400.4896373550932
2163,7.775,17.12112003442336,400.2153509307131
2164,7.200000000000001,17.01081590229138,400.0943750903064
2165,6.65,16.901664500358105,400.0412836480441
2166,6.8125,16.830946306504043,400.01804152222815
2167,6.375,16.76228253001637,400.0078603359075
2168,6.25,16.689487895602436,400.00342674509153
2169,6.2125,17.934098361863107,554.9119419767096
2170,7.9125,17.99999999989253,751.3188055624339
2171,8.3125,18.0,835.1005240997206
2172,9.2125,17.384862689614685,739.4091327059446
2173,10.625,17.997344637797838,758.371336377427
2174,10.5,17.99999999909079,842.4710320984614
2175,10.7,17.999999999999996,873.9646245628625
2176,10.375,18.0,882.8827922581586
2177,9.8125,18.0,886.9580777010099
2178,8.6375,18.0,735.0467333158823
2179,7.375,18.0,541.7711220442753
2180,7.0625,18.0,461.5167965512556
2181,5.7875,18.000000000000004,427.0885088579449
2182,5.0,18.0,411.8557127205943
2183,4.3125,18.0,405.1941691667602
2184,2.65,18.0,402.2902135409138
2185,1.7125,18.0,400.998201167921
2186,1.5375,18.0,400.4369171890104
2187,1.5,18.0,400.19294792913655
2188,0.5625,18.0,400.084552128646
2189,0.125,17.95984920456958,400.0372249934427
2190,0.1375,17.78047738953922,400.0165554132759
2191,1.85,17.61132946999726,400.007292776077
2192,3.025,17.431039030439365,400.0032171231218
2193,3.35,17.994652013990663,555.2639412292974
2194,5.0625,17.999999999946926,753.3424466930702
2195,7.125000000000001,18.0,837.9034592643187
2196,7.925,17.574161508530242,750.1265756652081
2197,8.625,17.99799691494153,767.1988188279556
2198,9.0,17.99999999930302,849.9126639078609
2199,9.0,18.0,881.0812163299124
2200,9.625,18.0,891.7731415719234
2201,9.4375,18.0,898.3326713094222
2202,8.4125,18.0,745.0199371376452
2203,6.0625,18.0,547.769077249776
2204,4.65,18.0,465.017999947054
2205,4.8125,18.0,428.8418144039566
2206,3.1875,18.0,412.7288006738063
2207,1.7875,18.0,405.6224405909669
2208,1.85,18.0,402.5004139898632
2209,2.0,18.0,401.1045479515645
2210,2.375,18.0,400.4889688903865
2211,1.6,18.0,400.2177037455796
2212,-0.875,17.88940280709619,400.09638710535
2213,-0.125,17.688375277699606,400.0427659483336
2214,-1.5,17.485225030648415,400.0190890866172
2215,0.5625000000000002,17.319901638140557,400.0084734196364
2216,2.825,17.16522088483889,400.0037678470202
2217,3.275,17.97183132945608,555.4737227486748
2218,5.6875,17.999999999727052,755.4466716534797
2219,8.625,18.0,841.8102114080868
2220,9.225,17.41664339191935,747.3711288448714
2221,9.625,17.98899797527683,761.0233939648925
2222,10.5,17.999999999891845,848.7125544288549
2223,10.3,18.0,883.7842752761112
2224,10.625,18.0,897.3024850151328
2225,10.5,18.0,904.7792948220922
2226,9.45,18.0,749.1872247363526
2227,7.125,18.0,551.244726038121
2228,5.250000000000001,18.0,466.9632735587701
2229,4.7375,18.0,429.76452938031775
2230,3.2,18.0,413.1867682431247
2231,2.8625,18.0,405.8438368563395
2232,1.7000000000000002,18.0,402.5996634427729
2233,0.7375,18.0,401.151710154222
2234,0.95,18.0,400.5104027416065
2235,1.225,18.0,400.2268841765456
2236,-1.3875,18.0,400.1003941058769
2237,-1.125,18.0,400.04447408611736
2238,-1.25,17.908250067352526,400.0197803531995
2239,1.125,17.76536838055432,400.0087689591149
2240,3.75,17.62345608740596,400.00389255797165
2241,4.45,17.429222052673857,400.0017339581471
2242,7.35,17.295034744888937,400.0007680035404
2243,9.875,17.228574955649957,400.0003405364264
2244,10.15,17.21550408158911,400.0001517611568
2245,10.625,17.304619935733097,400.0000672599878
2246,11.4375,17.497352666769793,400.0000297435821
2247,11.2625,17.74588640686322,400.0000132093085
2248,11.0,17.979020081800538,400.0000058521376
2249,11.125,17.9999998782976,400.0000025975665
2250,10.45,17.99999999999926,400.0000011566322
2251,7.375000000000001,18.0,400.0000005134414
2252,5.362499999999999,18.0,400.0000002280042
2253,4.725,18.0,400.0000001014633
2254,2.9375,18.0,400.0000000450388
2255,1.625,18.0,400.0000000199809
2256,0.5249999999999999,18.0,400.0000000088832
2257,0.0,18.0,400.0000000039397
2258,1.9375,18.0,400.000000001748
2259,1.2875,18.0,400.0000000007777
2260,-0.55,18.0,400.000000000345
2261,0.4999999999999999,18.0,400.0000000001529
2262,1.15,18.0,400.0000000000683
2263,2.875,17.996934616910846,400.00000000003047
2264,4.6875,17.884256325338576,400.0000000000136
2265,5.225,17.699772296743518,400.0000000000062
2266,8.2375,17.58030350449275,400.0000000000029
2267,10.9375,17.525641584315977,400.00000000000136
2268,12.4375,17.54656735106711,400.0000000000008
2269,13.0,17.661703633953795,400.00000000000045
2270,13.75,17.86806140059929,400.0000000000004
2271,13.45,17.99958786806976,400.00000000000034
2272,13.625,17.99999999760987,400.00000000000045
2273,13.750000000000002,17.999999999999986,400.0000000000001
2274,12.6,18.0,400.00000000000017
2275,9.0625,18.0,400.00000000000017
2276,8.2375,18.0,400.00000000000006
2277,8.925,18.0,400.00000000000017
2278,6.75,18.0,400.0
2279,5.9625,18.0,400.00000000000017
2280,4.425,18.0,400.00000000000006
2281,3.1125,18.0,400.0000000000002
2282,2.75,18.0,400.0000000000003
2283,2.225,18.0,400.0000000000003
2284,0.75,18.0,400.00000000000034
2285,0.25,18.0,400.0000000000003
2286,0.4625,18.0,400.0000000000003
2287,3.9375,18.0,400.00000000000034
2288,6.6875,18.0,400.00000000000034
2289,6.7875,18.0,559.8255196776776
2290,9.975,18.0,758.3186468037071
2291,12.9375,18.0,843.0864376397517
2292,13.8125,18.0,753.4399110512119
2293,14.0,18.0,738.3926881639677
2294,14.9375,18.0,836.5073089061075
2295,15.1875,18.0,877.8294296800404
2296,15.0,18.09519717203863,895.1995447525283
2297,15.1875,18.43629899919685,902.7115888392816
2298,14.4875,18.002583330001933,750.2755083816074
2299,12.75,18.00000000164934,551.9623555245101
2300,11.125000000000002,18.000000000000014,467.17522111716255
2301,10.85,18.0,429.7748586546552
2302,10.375,18.0,413.117427196573
2303,9.125,18.0,405.7904476665676
2304,7.6,18.0,402.56396604545967
2305,7.0625,18.0,401.1291165654764
2306,7.1625,18.0,400.4986471808844
2307,7.7,18.0,400.22121574565904
2308,6.6875,18.0,400.09773481526105
2309,6.025,18.0,400.0431874357176
2310,5.725,18.0,400.0191551125818
2311,7.0625,18.0,400.0084571522882
2312,8.0625,18.0,400.00372840347575
2313,8.1,18.264993104300427,559.5169724604145
2314,10.5375,18.27257276084808,756.9322983761365
2315,14.375,18.326374338257637,841.0621265598675
2316,16.55,18.001599647266335,745.3357009717643
2317,17.625,18.480285671253405,732.1345062884172
2318,18.5,18.75865715740495,830.0566852119771
2319,18.925,19.06004609510525,871.2661596501525
2320,19.0,19.398628504437568,888.3020005781289
2321,18.375,19.75274447611569,895.3038776111151
2322,17.375,18.176120423788507,779.6747150236885
2323,16.375,18.00000000916167,579.9247899869822
2324,15.125000000000002,18.000547561088865,478.4203443323292
2325,14.85,18.079402172610216,434.5088901156729
2326,15.0,18.2000795066366,415.1978261656808
2327,14.0625,18.247105873270044,406.69244854879554
2328,11.8125,18.209289856233383,402.9432033138486
2329,12.175,18.185645415213116,401.2960510949956
2330,11.687499999999998,18.143878483344764,400.570955503298
2331,11.5875,18.054442975740475,400.2514481313018
2332,9.9375,18.000768579147802,400.1111061874601
2333,10.1375,18.000000009280274,400.0490992600309
2334,11.0,18.000000000000114,400.0216865308886
2335,11.0,18.0,400.0095797953248
2336,11.687500000000002,18.0,400.004216782886
2337,11.7875,19.72586706486237,519.0223140485548
2338,14.975,20.08885063687466,722.5843849266123
2339,17.4375,20.181649395201976,825.5592906741904
2340,18.5125,18.68657441688873,765.7310900019626
2341,20.25,20.13573680213667,757.8445907325045
2342,20.9375,20.692429551020545,833.5033992796432
2343,20.9625,21.019817635585515,871.3534650961892
2344,21.0,21.390167267956546,887.4269388148005
2345,20.625,21.7785686038981,894.2786267638203
2346,18.275,19.87959098148452,730.6891709321643
2347,16.375,19.8108425022196,536.4792892855335
2348,15.6875,19.9996602826035,459.930304544346
2349,14.5625,20.146901333074364,426.2028824586369
2350,13.375,20.23137962219704,411.5085641386033
2351,13.5,20.28528838936899,405.0567586081454
2352,13.3,20.301240866628337,402.2183994778884
2353,12.375,20.24282595203186,400.9746977753978
2354,12.8125,20.13079758037689,400.42828854063055
2355,13.1125,19.97527925751585,400.1877970718945
2356,13.0,19.779779929711413,400.0821250829538
2357,11.812500000000002,19.569163662081102,400.0360035635837
2358,11.6625,19.376261427780776,400.0158118828842
2359,12.0,19.23691000688604,400.0069605383676
2360,12.3125,19.111089123335606,400.0030691843493
2361,12.8125,21.173430518172108,520.9944273287732
2362,13.0,21.545354907523752,723.2628648960501
2363,15.1875,21.56335900192164,823.2883590173205
2364,16.8125,19.976320471445312,762.659176650968
2365,17.625,21.121564338657727,754.9408671667198
2366,18.0,21.28204923877966,831.298681373699
2367,18.625,21.173305225318455,871.0329415401344
2368,19.0,21.05331305725948,888.3878530413557
2369,18.4375,20.920155764421256,894.9718597327777
2370,18.0375,18.797423954042216,792.6532097996076
2371,17.375,18.08854796374266,605.4613230800453
2372,16.25,18.000050737990353,489.1486518488353
2373,14.675,18.000000000623803,439.2718309703728
2374,14.0,18.000000000000007,417.3100389280431
2375,12.125,18.0,407.6123546467666
2376,11.0,18.0,403.34465473637664
2377,11.0,18.0,401.4738949840317
2378,10.0,18.0,400.64996350749936
2379,8.525,18.0,400.2857766667403
2380,8.625,18.0,400.125882802942
2381,8.125,18.0,400.0554563597961
2382,7.85,18.0,400.0243967095991
2383,9.875,18.0,400.0107626026344
2384,11.4375,18.0,400.0047342557983
2385,12.5125,18.197633975537848,559.0273224498853
2386,14.875,18.24891045816785,755.4413430146753
2387,15.875,18.30219770585853,838.6928925778183
2388,16.55,18.001453613460072,741.8937873607252
2389,17.0,18.526186001620157,728.8299455405576
2390,15.812500000000002,18.82357888116214,826.1885647929206
2391,15.6625,19.154365828572736,864.453498035395
2392,16.0,19.541272244614383,880.1529285738474
2393,15.125000000000002,19.91952420098901,888.5211673099658
2394,14.225,18.247150876193334,773.944295029273
2395,14.0,18.00006826372902,575.1757382117303
2396,14.0,18.084796100716524,475.5675908757821
2397,13.375,18.208947741227256,432.8416812457055
2398,12.375,18.25898479596356,414.23067053832784
2399,12.062500000000002,18.28225450812032,406.1994686588398
2400,11.4125,18.25382728860649,402.7142967725536
2401,10.375,18.160051859682497,401.1834676091053
2402,10.125,18.065518336859927,400.5159931179864
2403,10.075,18.002290988787234,400.2259032482143
2404,9.375,18.000000032398326,400.0992621276108
2405,9.1875,18.000000000000437,400.0435488926406
2406,9.1125,18.0,400.0191051247936
2407,9.0,18.0,400.0083439494245
2408,9.125,18.0,400.0036397441339
2409,8.45,18.0,400.0015852034218
2410,8.625,18.0,400.0006895769515
2411,10.6875,18.0,400.0003022859789
2412,10.6375,18.0,400.0001326589648
2413,10.0,18.0,400.0000577399631
2414,10.625,18.0,400.0000252052421
2415,11.625,18.0,400.0000110613999
2416,11.375,18.0,400.00000486675685
2417,10.750000000000002,18.0,400.0000021354524
2418,11.475,18.0,400.0000009339885
2419,10.125,18.0,400.0000004058082
2420,8.5625,18.0,400.0000001763245
2421,8.1125,18.0,400.0000000772198
2422,8.0,18.0,400.00000003390414
2423,8.125,18.0,400.0000000148145
2424,8.075,18.0,400.0000000064788
2425,8.0,18.0,400.0000000028318
2426,8.0,18.0,400.0000000012444
2427,7.375,18.0,400.000000000547
2428,7.0,18.0,400.00000000024
2429,7.0,18.0,400.0000000001056
2430,6.375,18.0,400.0000000000464
2431,6.0,18.0,400.0000000000204
2432,6.437499999999999,18.0,400.0000000000091
2433,6.8875,18.0,400.0000000000041
2434,7.0,17.999999999999996,400.0000000000017
2435,7.124999999999999,18.0,400.0000000000007
2436,7.075,18.0,400.0000000000003
2437,7.0,18.0,400.0000000000001
2438,7.0,18.0,400.0000000000002
2439,7.0,18.0,400.0000000000002
2440,7.0,18.0,400.00000000000017
2441,6.75,18.0,400.0000000000001
2442,6.85,18.0,400.0000000000002
2443,6.375,18.0,400.00000000000034
2444,5.812499999999999,17.978874296374702,400.00000000000045
2445,5.8875,17.83337295799689,400.0000000000003
2446,5.375,17.643057685402674,400.0000000000001
2447,4.9375,17.452194619321684,400.00000000000017
2448,4.9625,17.261183907090786,400.00000000000017
2449,5.0,17.061237386944835,400.0000000000002
2450,4.875,16.863882624386356,400.0
2451,4.925,16.666140457697324,399.9999999999999
2452,5.0,16.467040912949578,400.0
2453,4.625,16.278454565737455,400.0000000000003
2454,4.15,16.09881721777311,400.00000000000034
2455,4.0,15.94924466099934,400.0000000000003
2456,4.1875,15.844145420189207,400.0000000000003
2457,4.1125,17.484792346673473,518.852874556633
2458,4.625,17.746188596081563,720.5684259542973
2459,4.9375,17.80520274798704,823.002019250679
2460,5.5875,16.50732274800888,761.6929505918755
2461,6.0,17.710000495713167,758.6420621192977
2462,6.625,17.98504489070787,835.6618313634148
2463,7.625,17.999999858132266,873.119924292915
2464,8.0,17.999999999999318,887.7037184108558
2465,8.0,17.999999999999996,896.5394683238278
2466,8.0,16.96827730106817,781.3166463625384
2467,6.75,16.859715048475707,580.7684433587397
2468,6.375,16.91154005755247,479.22016088449664
2469,6.85,16.970380532363233,435.0825354932382
2470,5.75,16.977452557586183,415.3845612845323
2471,5.0,16.96768951243944,406.7682369941592
2472,4.25,16.931348033868538,402.9980606270752
2473,3.7375,16.86308776937362,401.3183369116514
2474,3.95,16.80259296786889,400.5785448111204
2475,4.0375,16.720804872987166,400.2556470632533
2476,3.375,16.603688744924867,400.1121396152352
2477,2.8125,16.490481409646453,400.0492365992956
2478,2.8875,16.391750432762908,400.0217800226994
2479,3.0,16.275005696822998,400.0095298286301
2480,3.0,16.164305248841004,400.0041290249851
2481,3.5,17.810607624020975,520.1262982833044
2482,5.425000000000001,17.99998531231138,720.1323896343836
2483,7.3375,17.999999999931493,819.4228868630677
2484,8.5875,16.839745388445596,756.8671021284465
2485,9.0,17.91536156282707,752.5853113217931
2486,8.4375,17.999999990873555,829.53034172453
2487,8.0375,17.999999999999957,869.8139023853985
2488,8.0,18.0,883.942267958093
2489,7.875000000000001,17.999999999999996,891.6738305329625
2490,7.925,17.186092412495203,731.8591701909935
2491,6.75,17.173743216304306,537.1102741915744
2492,5.812499999999999,17.219852418828125,460.20080959445056
2493,5.2625,17.25003558282674,426.47704253438224
2494,5.0,17.251043664843866,411.53343026197103
2495,4.25,17.229112221377754,405.03010930173366
2496,2.8,17.148667224742873,402.2133384485699
2497,2.1375,17.0368241978165,400.96339407388825
2498,2.0375,16.938680501231907,400.4184596953253
2499,1.8125,16.8153908957745,400.1845542239717
2500,1.0125,16.641566859480882,400.0812522751644
2501,0.6,16.460772290213175,400.0356656792212
2502,0.7250000000000001,16.320978543996436,400.0156804977255
2503,1.55,16.17425085993037,400.0068488177453
2504,2.0625,16.021129073809036,400.0030018403901
2505,2.6625,17.588321550178307,518.7820841195444
2506,3.625,17.78629557991863,719.6516395797825
2507,3.875,17.819063233136067,821.3688195749032
2508,5.3,16.54474989155653,759.6987488292991
2509,5.45,17.76943779988524,755.2120323761146
2510,5.375,17.999465710927375,830.8179495030753
2511,5.85,17.999999997495518,869.1082236767203
2512,6.0,17.999999999999986,879.3429692490433
2513,5.625,18.0,886.9330303538181
2514,5.15,17.07561583901321,772.4425570515327
2515,5.0,16.98185284889424,573.0452209650484
2516,4.5625,17.036174103994377,474.1525061889458
2517,4.174999999999999,17.054400030738748,432.674983813282
2518,4.0375,17.019672193966734,414.2041999873476
2519,3.75,16.97853394400909,406.1138010239558
2520,3.225,16.912655595228273,402.6561696581047
2521,3.625,16.841330374964045,401.1501923247973
2522,4.0,16.76389941721614,400.49995640225904
2523,4.625,16.676314373537146,400.21786800415896
2524,5.0,16.57098419850597,400.095152550942
2525,5.125,16.461916988126397,400.0413423769677
2526,5.7,16.36665328552224,400.0180866572075
2527,6.0,16.270792847272723,400.0079011230523
2528,6.500000000000001,16.19026791320554,400.0034670784406
2529,6.925,17.835591476834544,520.3246235469011
2530,7.625,17.999999391934356,722.2787941242897
2531,8.1875,17.999999999997122,823.8690328335673
2532,8.7375,16.8499789859689,761.6182975755069
2533,9.0,17.91255329029148,756.9672520298745
2534,8.625,17.999999984828655,833.7750794372595
2535,8.15,17.999999999999925,872.9104592523425
2536,8.0,18.0,888.3461263023952
2537,8.125,18.0,895.4823426926133
2538,8.075,16.608332879118503,778.2853490670102
