Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 07/09  21:00:00,20.125,4.125,24.0,0.0034532542001363257,0.0,804931.4189204306,466.7018951996828,595392.0822649122,18744.036887998802,18744.036887998802,23.517713520188547,37488.073775997604 
 07/09  22:00:00,20.075,2.375,24.0,0.003106410657025607,0.0,781691.8639433458,430.5304346808283,603222.0248301894,18744.036887998802,18744.036887998802,23.50281065883507,37488.073775997604 
 07/09  23:00:00,20.0,3.25,24.0,0.0032569218765874926,0.0,753603.31016051,413.98631832554605,614967.5109390987,18744.036887998802,18744.036887998802,23.49082406384013,37488.073775997604 
 07/09  24:00:00,19.6875,2.75,24.0,0.003168417151306031,0.0,728911.3169953288,406.37227045105567,663202.0745054728,18744.036887998802,18744.036887998802,23.445330483584645,37488.073775997604 
 07/10  01:00:00,19.1875,2.0,24.0,0.0030652358456646637,0.0,710302.2250584019,402.90039461512384,740214.5559700768,18744.036887998802,18744.036887998802,23.368996908579238,37488.073775997604 
 07/10  02:00:00,19.0,1.375,24.0,0.003012502902812068,0.0,698252.4192377107,401.32035926188956,769173.7467354226,18744.036887998802,18744.036887998802,23.34013961992583,37488.073775997604 
 07/10  03:00:00,18.375,2.875,24.0,0.00321753109072972,0.0,668823.609246712,400.5999412364752,865461.380897146,18744.036887998802,18744.036887998802,23.24119157902532,37488.073775997604 
 07/10  04:00:00,17.375,2.125,23.999999999999996,0.0031188786299693287,0.0,642602.4359206406,400.27035991713626,1019601.1923951916,18744.036887998802,18744.036887998802,23.0867952186226,37488.073775997604 
 07/10  05:00:00,17.0,1.625,24.0,0.0030509081088443556,0.0,622123.6041318041,400.1218025404368,1077583.6811172243,18744.036887998802,18744.036887998802,23.030811749653164,37488.073775997604 
 07/10  06:00:00,17.125,2.0,24.0,0.003079168744251336,0.0,609060.4862847468,400.05471921208834,1058534.8103484374,18744.036887998802,18744.036887998802,23.05461580107845,37488.073775997604 
 07/10  07:00:00,17.075,3.875,24.0,0.0034200953473672966,0.0,587980.0251670363,400.02447214239334,1066313.137514383,18744.036887998802,18744.036887998802,23.045957711486913,37488.073775997604 
 07/10  08:00:00,17.0,3.75,24.0,0.0033893917615947836,0.0,578361.9891442449,400.01088032002326,1077997.2518235226,18744.036887998802,18744.036887998802,23.038149736921568,37488.073775997604 
 07/10  09:00:00,16.875,2.375,24.0,0.0031333784914364398,0.0,576179.4536158564,400.0048560960732,1097236.4470794618,18744.036887998802,18744.036887998802,23.023668700786125,37488.073775997604 
 07/10  10:00:00,16.925,3.25,24.0,0.0032826762880802263,0.0,5015638.281770246,525.3761383918104,1089347.6211223796,18744.036887998802,18744.036887998802,23.024510769802866,6816288.073775997 
 07/10  11:00:00,17.0,4.0,24.0,0.0034337429749756935,0.0,5975191.0848193895,678.3201113647542,1076998.9499554932,18744.036887998802,18744.036887998802,23.02764268173987,8346288.073775997 
 07/10  12:00:00,17.8125,2.75,24.0,0.0031790950031342037,0.0,6052320.751336462,766.2314032430766,951847.1261511646,18744.036887998802,18744.036887998802,23.149815777341495,8346288.073775997 
 07/10  13:00:00,18.7375,3.25,24.0,0.003256916438291649,0.0,6107976.440387403,818.3040858159408,809539.7672428277,18744.036887998802,18744.036887998802,23.288823175222824,8346288.073775997 
 07/10  14:00:00,19.625,4.0,24.0,0.0033962702009573114,0.0,996970.7833676583,718.4775010697244,673163.7360767265,18744.036887998802,18744.036887998802,23.422195714596327,256368.07377599765 
 07/10  15:00:00,19.375,4.0,24.0,0.0034031951663488925,0.0,5190129.239035742,694.4445895479075,711984.7118612174,18744.036887998802,18744.036887998802,23.390679224184872,6816288.073775997 
 07/10  16:00:00,19.625,3.375,24.000000000000007,0.0032760891743624926,0.0,6132998.50343772,777.4011418159266,673086.089032748,18744.036887998802,18744.036887998802,23.433298869302376,8346288.073775997 
 07/10  17:00:00,20.625,3.0,24.0,0.003189002580945039,0.0,6186847.661913656,825.106530978098,519143.9626894776,18744.036887998802,18744.036887998802,23.580323233386412,8346288.073775997 
 07/10  18:00:00,21.437500000000004,2.375,24.0,0.003069740878063772,0.0,6227832.824624914,853.5049124133063,394213.7759366601,18744.036887998802,18744.036887998802,23.70362006204466,8346288.073775997 
 07/10  19:00:00,20.6375,2.625,24.0,0.003118540693877997,0.0,891614.7249892731,722.0537817342469,517384.283877088,18744.036887998802,18744.036887998802,23.578637362914144,37488.073775997604 
 07/10  20:00:00,18.75,1.75,24.0,0.0030461524436568746,0.0,778919.8372693547,545.4385464148072,808213.8126528822,18744.036887998802,18744.036887998802,23.290023883605034,37488.073775997604 
 07/10  21:00:00,17.875,1.0,24.0,0.002977627609827425,0.0,718767.74452204,466.33536593058466,943177.2205346411,18744.036887998802,18744.036887998802,23.162340048038846,37488.073775997604 
 07/10  22:00:00,17.925,1.0,23.999999999999996,0.002983907225132935,0.0,686314.6738666063,430.0225101317109,935571.1774507721,18744.036887998802,18744.036887998802,23.173784800850065,37488.073775997604 
 07/10  23:00:00,16.75,0.375,24.0,0.002983613056574995,0.0,643551.9783921952,413.5826283632664,1116544.2541981472,18744.036887998802,18744.036887998802,23.00061046949163,37488.073775997604 
 07/10  24:00:00,17.125,1.875,24.0,0.0030810297814470437,0.0,625617.4209825804,406.10830726087124,1058744.818570423,18744.036887998802,18744.036887998802,23.05575386645974,37488.073775997604 
 07/11  01:00:00,16.05,1.125,24.0,0.003035757217531217,0.0,593633.5146200978,402.7348585327851,1224297.8223440896,18744.036887998802,18744.036887998802,22.900189459183984,37488.073775997604 
 07/11  02:00:00,15.0,0.0,24.0,0.002999894340573306,0.0,557813.2990949936,401.22137046686794,1385813.858965382,18744.036887998802,18744.036887998802,22.747176773297745,37488.073775997604 
 07/11  03:00:00,16.125,0.0,24.0,0.0029729085684071246,0.0,563221.0828053848,400.5445352632281,1212431.7411427975,18744.036887998802,18744.036887998802,22.91076126599647,37488.073775997604 
 07/11  04:00:00,15.675,0.0,24.0,0.002983681712347341,0.0,547041.2449188014,400.2428269349512,1281670.392909864,18744.036887998802,18744.036887998802,22.84457776066536,37488.073775997604 
 07/11  05:00:00,14.375,0.0,24.0,0.003008356495532643,0.0,525660.5654792422,400.1080243980846,1481634.9794150102,18744.036887998802,18744.036887998802,22.6572719302778,37488.073775997604 
 07/11  06:00:00,15.375,0.0,24.0,0.002984304476661153,0.0,581645.738007627,400.04803373526573,1327519.2023921977,18744.036887998802,18744.036887998802,22.803304437442957,37488.073775997604 
 07/11  07:00:00,17.325,0.0,23.999999999999996,0.0029619054242570383,0.0,656137.9571385947,400.02152883620136,1027333.6124829107,18744.036887998802,18744.036887998802,23.080235440514492,37488.073775997604 
 07/11  08:00:00,18.625,1.875,24.000000000000004,0.0030731410523406853,0.0,708935.8676860519,400.0097639478389,827485.7781902367,18744.036887998802,18744.036887998802,23.273228061872324,37488.073775997604 
 07/11  09:00:00,19.125,1.75,24.0,0.0030304105437258377,0.0,724339.7357479939,400.00443857809995,750730.7389709436,18744.036887998802,18744.036887998802,23.349764751226267,37488.073775997604 
 07/11  10:00:00,21.575,2.875,24.0,0.0031633854617016664,0.0,746399.067045158,400.0020212017813,373528.3784997789,18744.036887998802,18744.036887998802,23.725793271699253,37488.073775997604 
 07/11  11:00:00,23.625,4.0,24.0,0.003350843249651132,0.0,730256.2202952703,400.00092560298026,57780.04516755919,18744.036887998802,18744.036887998802,24.045071319786665,37488.073775997604 
 07/11  12:00:00,22.8125,2.75,24.0,0.0031211586981429507,0.0,685077.8636238177,400.0004232745013,182974.6142551197,18744.036887998802,18744.036887998802,23.920583186162933,37488.073775997604 
 07/11  13:00:00,20.1625,1.375,23.999999999999996,0.002994690416035621,0.0,623558.5770895801,400.00019244011446,591121.8263641209,18744.036887998802,18744.036887998802,23.524134609202623,37488.073775997604 
 07/11  14:00:00,19.625,1.0,23.999999999999996,0.002973787047659728,0.0,594717.7918690379,400.00008698078886,673847.6767774133,18744.036887998802,18744.036887998802,23.433636120339212,37488.073775997604 
 07/11  15:00:00,20.625,1.0,23.999999999999996,0.0029573498272376323,0.0,602956.6825578423,400.00003937635176,519933.26906059484,18744.036887998802,18744.036887998802,23.579672225762135,37488.073775997604 
 07/11  16:00:00,21.625,2.25,23.999999999999996,0.0030712882532854782,0.0,609614.6424337523,400.00001787023814,365994.0187585449,18744.036887998802,18744.036887998802,23.735442449936844,37488.073775997604 
 07/11  17:00:00,22.625,3.625,24.0,0.003293030125299713,0.0,603637.3643548477,400.0000081021577,211907.99411473403,18744.036887998802,18744.036887998802,23.89433751662113,37488.073775997604 
 07/11  18:00:00,23.25,3.375,24.0,0.0032313746348178415,0.0,595324.3879086564,400.0000036667691,115457.72056495951,18744.036887998802,18744.036887998802,23.990937411051068,37488.073775997604 
 07/11  19:00:00,22.525,4.25,24.0,0.0034443812281628582,0.0,569030.2075075451,400.0000016557808,226772.85047552973,18744.036887998802,18744.036887998802,23.882262353269628,37488.073775997604 
 07/11  20:00:00,21.375,5.625,24.0,0.003846836436112709,0.0,534393.0399653672,400.0000007414248,403653.79872007907,18744.036887998802,18744.036887998802,23.709808051963904,37488.073775997604 
 07/11  21:00:00,21.125,4.125,24.000000000000004,0.003425415174479894,0.0,529657.1925901701,400.000000329984,442256.2456520102,18744.036887998802,18744.036887998802,23.66486007687477,37488.073775997604 
 07/11  22:00:00,21.075,5.5,24.0,0.0038179634421880793,0.0,523351.08324799256,400.0000001473158,450086.54152139195,18744.036887998802,18744.036887998802,23.653762527298312,37488.073775997604 
 07/11  23:00:00,20.375,6.375,24.0,0.00409629085504684,0.0,500594.6589230954,400.00000006506195,558028.3206230794,18744.036887998802,18744.036887998802,23.545034463353087,37488.073775997604 
 07/11  24:00:00,19.5625,4.125,24.0,0.003436441161299579,0.0,490187.1936805619,400.00000002872684,683380.5424552852,18744.036887998802,18744.036887998802,23.423592019970684,37488.073775997604 
 07/12  01:00:00,19.1125,3.625,24.0,0.003318155349371519,0.0,480672.24368879444,400.00000001274236,752836.7461908372,18744.036887998802,18744.036887998802,23.35334763770186,37488.073775997604 
 07/12  02:00:00,19.0,5.25,24.0,0.0037457984029450435,0.0,465519.82034292945,400.0000000056413,770389.6161492098,18744.036887998802,18744.036887998802,23.3345725630547,37488.073775997604 
 07/12  03:00:00,19.0,4.75,24.0,0.0036058249980007147,0.0,464113.77356535126,400.0000000024821,770606.5508952531,18744.036887998802,18744.036887998802,23.339873833370618,37488.073775997604 
 07/12  04:00:00,18.375,4.0,24.0,0.003417859561398216,0.0,454270.8303738387,400.0000000010979,866982.275198279,18744.036887998802,18744.036887998802,23.247226508957205,37488.073775997604 
 07/12  05:00:00,18.0,4.625,24.0,0.003579211765758138,0.0,446895.10460260767,400.00000000048436,924812.041656791,18744.036887998802,18744.036887998802,23.19022178677131,37488.073775997604 
 07/12  06:00:00,18.3125,3.125,24.0,0.003246069747244767,0.0,501400.20249692386,400.00000000021356,876654.5520710724,18744.036887998802,18744.036887998802,23.24036818987655,37488.073775997604 
 07/12  07:00:00,19.4375,3.875,24.0,0.0033863548594812547,0.0,553407.2253422351,400.000000000095,703167.7125827018,18744.036887998802,18744.036887998802,23.406761653071865,37488.073775997604 
 07/12  08:00:00,20.625,3.75,24.0,0.0033392474689624314,0.0,603140.0600307854,400.00000000004263,520169.5140705103,18744.036887998802,18744.036887998802,23.58287114904279,37488.073775997604 
 07/12  09:00:00,21.9375,2.375,24.000000000000004,0.0030635299528182416,0.0,649965.8693257583,400.00000000001955,317922.6596544004,18744.036887998802,18744.036887998802,23.7848578774594,37488.073775997604 
 07/12  10:00:00,22.8125,3.875,24.0,0.003338731887936244,0.0,660916.8342945203,400.00000000000904,183053.9549811926,18744.036887998802,18744.036887998802,23.91891192605177,37488.073775997604 
 07/12  11:00:00,24.25,4.375,24.000000000000004,0.003428154823881482,0.0,659694.0547135391,400.0000000000043,19271.038163095855,18744.036887998802,18744.036887998802,24.142185367766615,37488.073775997604 
 07/12  12:00:00,26.062500000000004,2.75,24.0,0.003071833248173401,0.0,645371.4515941184,400.00000000000216,0.0,18744.036887998802,18744.036887998802,24.427273901270233,37488.073775997604 
 07/12  13:00:00,26.2625,3.25,23.999999999999993,0.003160880708346349,0.0,626288.057369712,400.00000000000114,0.0,18744.036887998802,18744.036887998802,24.45705139951201,37488.073775997604 
 07/12  14:00:00,25.375,3.375,24.0,0.003196139024914477,0.0,601627.363239636,400.00000000000057,0.0,18744.036887998802,18744.036887998802,24.31801688791144,37488.073775997604 
 07/12  15:00:00,23.125,1.75,24.0,0.003001715031363644,0.0,555016.7328582227,400.0000000000004,144639.1314100535,18744.036887998802,18744.036887998802,23.970375585140342,37488.073775997604 
 07/12  16:00:00,22.750000000000004,2.0,24.0,0.003033092971576037,0.0,534092.8020767302,400.0000000000002,192803.26704912065,18744.036887998802,18744.036887998802,23.912523637751356,37488.073775997604 
 07/12  17:00:00,23.575,2.6,24.0,0.003095783920837561,0.0,538087.9914105851,400.0000000000001,65540.63891088418,18744.036887998802,18744.036887998802,24.037963887130676,37488.073775997604 
 07/12  18:00:00,20.862500000000004,2.6625000000000005,24.0,0.0031258917297768162,0.0,493530.8484022664,400.0000000000001,483803.34568227956,18744.036887998802,18744.036887998802,23.62334641056038,37488.073775997604 
 07/12  19:00:00,21.5375,3.325,24.0,0.003240904855574614,0.0,499861.2473076393,400.00000000000034,379706.6626663449,18744.036887998802,18744.036887998802,23.729006518885125,37488.073775997604 
 07/12  20:00:00,22.125,4.075,24.0,0.003395339615162639,0.0,500537.9808497402,400.00000000000045,289024.9682012097,18744.036887998802,18744.036887998802,23.817978483231183,37488.073775997604 
 07/12  21:00:00,21.6625,3.05,24.0,0.0031949780010876306,0.0,479978.0351802382,400.0000000000005,360267.0658230035,18744.036887998802,18744.036887998802,23.74914444997847,37488.073775997604 
 07/12  22:00:00,20.825,4.237500000000001,24.0,0.0034674360889131698,0.0,459478.78293949016,400.00000000000017,489225.5856628791,18744.036887998802,18744.036887998802,23.623061503840123,37488.073775997604 
 07/12  23:00:00,19.7375,4.775,24.0,0.003600833449797873,0.0,445608.6680783535,400.00000000000017,656716.2973063899,18744.036887998802,18744.036887998802,23.45477017182572,37488.073775997604 
 07/12  24:00:00,19.650000000000002,3.2125,24.0,0.0032408357086288657,0.0,444055.10136089614,400.0000000000003,670241.4934675926,18744.036887998802,18744.036887998802,23.439227409910444,37488.073775997604 
 07/13  01:00:00,19.1125,2.8125,24.0,0.003167522650118319,0.0,437248.85044309107,400.00000000000034,753140.964847298,18744.036887998802,18744.036887998802,23.35771236350336,37488.073775997604 
 07/13  02:00:00,18.2625,3.625,24.0,0.0033356497108829233,0.0,417418.7980445371,400.0000000000003,884207.7931823407,18744.036887998802,18744.036887998802,23.229242030257108,37488.073775997604 
 07/13  03:00:00,17.6875,2.75,24.0,0.0031822479192911675,0.0,410766.7299908787,400.00000000000006,972908.6847902453,18744.036887998802,18744.036887998802,23.145070724537202,37488.073775997604 
 07/13  04:00:00,17.8125,2.625,24.0,0.0031588191260319316,0.0,411878.126033854,400.0000000000001,953657.3788373696,18744.036887998802,18744.036887998802,23.16304524943391,37488.073775997604 
 07/13  05:00:00,17.375,2.375,24.0,0.0031333340443430208,0.0,411750.2525728672,400.0000000000003,1021151.3766664169,18744.036887998802,18744.036887998802,23.09518926519873,37488.073775997604 
 07/13  06:00:00,17.4375,2.0,24.0,0.0030723985172677773,0.0,457045.78485605284,400.0000000000003,1011586.4149017592,18744.036887998802,18744.036887998802,23.105250127077767,37488.073775997604 
 07/13  07:00:00,17.8875,2.0,24.0,0.003069613729257166,0.0,497819.7435425672,400.00000000000034,942232.7583383827,18744.036887998802,18744.036887998802,23.1689518149931,37488.073775997604 
 07/13  08:00:00,18.625,2.625,24.0,0.0031519194790833593,0.0,519349.8163245751,400.0000000000003,828627.0271696139,18744.036887998802,18744.036887998802,23.279376579405685,37488.073775997604 
 07/13  09:00:00,19.75,1.75,24.0,0.003032079740117522,0.0,562608.9077827955,400.0000000000003,655218.9533377007,18744.036887998802,18744.036887998802,23.456024292231355,37488.073775997604 
 07/13  10:00:00,21.325,2.25,24.0,0.0030776771072128853,0.0,5032081.041877093,524.7462645548488,412211.3891919368,18744.036887998802,18744.036887998802,23.69625844193449,6816288.073775997 
 07/13  11:00:00,22.0,3.0,24.0,0.0031807553301367118,0.0,5986813.962417909,677.3597775381896,307731.0408636114,18744.036887998802,18744.036887998802,23.797682469512427,8346288.073775997 
 07/13  12:00:00,23.3125,3.0,24.0,0.003162765084714692,0.0,6032310.6199023165,765.6214297472134,109597.14847149595,18744.036887998802,18744.036887998802,23.998683954501082,8346288.073775997 
 07/13  13:00:00,24.0375,3.0,24.0,0.0031617993153039434,0.0,6067580.15507334,817.988446580547,0.0,18744.036887998802,18744.036887998802,24.109253802455925,8346288.073775997 
 07/13  14:00:00,24.625,3.625,23.999999999999996,0.0032763216150717934,0.0,953730.2046901726,719.6466427898905,0.0,18744.036887998802,18744.036887998802,24.198722745193525,256368.07377599765 
 07/13  15:00:00,24.812500000000004,2.75,23.999999999999996,0.0031218062276937193,0.0,5153892.174980812,695.8892904450464,0.0,18744.036887998802,18744.036887998802,24.226311850584665,6816288.073775997 
